City,Postal code,Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Floor,Property type,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,PostalCode_1000-1999,PostalCode_2000-2999,PostalCode_3000-3999,PostalCode_4000-4999,PostalCode_5000-5999,PostalCode_6000-6999,PostalCode_7000-7999,PostalCode_8000-8999,PostalCode_9000-9999
Odense,5000,55.390682,10.37903,9845.0,850.0,93.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0
Silkeborg,8600,56.168103,9.547475,7995.0,800.0,108.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Kolding,6000,55.48424,9.490495,3880.0,450.0,38.0,1.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Esbjerg,6700,55.474583,8.436725,5900.0,975.0,84.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,1,0,0,0
Hillerød,3400,55.933848,12.295604,11700.0,900.0,90.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0
Silkeborg,8600,56.172789,9.55476,20700.0,1823.0,162.0,4.0,7.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Esbjerg,6700,55.470928,8.435758,6500.0,600.0,80.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Aarhus,8230,56.150638,10.170459,12004.0,1050.0,93.0,4.0,4.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Odense,5000,55.400224,10.376686,8675.0,820.0,68.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0
Aalborg,9000,57.039136,9.877359,6100.0,900.0,66.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1
Aalborg,9000,57.044681,9.949716,5300.0,475.0,69.0,2.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Sønder Omme,7260,55.839884,8.886026,4000.0,900.0,59.0,2.0,1.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
København,2630,55.645408,12.290196,12656.0,920.0,96.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Aarhus,8240,56.202572,10.234778,5750.0,800.0,37.0,1.0,3.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Aarhus,8240,56.202392,10.235095,5650.0,800.0,40.0,1.0,0.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Helsingør,3000,56.039951,12.566716,14995.0,1300.0,115.0,3.0,5.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0
Aalborg,9000,57.045367,9.929107,6950.0,500.0,72.0,3.0,2.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Fredericia,7000,55.56012,9.755162,10695.0,700.0,97.0,3.0,4.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0
Aalborg,9000,57.051244,9.909947,5485.0,650.0,73.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Viborg,8800,56.449758,9.400136,8395.0,1350.0,101.0,4.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Randers,8940,56.443659,10.039459,9225.0,800.0,121.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Randers,8900,56.45813,10.038997,418193.0,950.0,75.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Viborg,8800,56.449026,9.406434,6995.0,600.0,115.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Horsens,8700,55.86767,9.841727,3995.0,700.0,37.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Odense,5000,55.403466,10.381807,6850.0,600.0,60.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0
Holstebro,7500,56.360219,8.623389,4540.0,685.0,52.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Aalborg,9000,57.043738,9.910677,7894.0,900.0,95.0,3.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
Greve,2670,55.596255,12.332843,10650.0,800.0,71.0,3.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
København,1799,55.66835,12.534516,25000.0,1200.0,130.0,4.0,11.0,Lejlighed,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0
Odense,5250,55.362346,10.375885,8290.0,600.0,72.0,2.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0
Kolding,6000,55.49047,9.475061,7100.0,1200.0,85.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Randers,8900,56.464408,10.026282,5498.0,700.0,94.0,3.0,3.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.051955,9.90754,7495.0,800.0,95.0,3.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
Aarhus,8381,56.18475,10.126189,10900.0,750.0,106.0,3.0,3.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
København,1799,55.667613,12.531766,29400.0,1200.0,165.0,4.0,3.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0
København,2620,55.659507,12.362068,10220.0,990.0,73.0,2.0,3.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
København,2605,55.657185,12.394943,11985.0,995.0,94.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
København,2750,55.729681,12.353377,11800.0,950.0,76.0,3.0,2.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Frederikshavn,9900,57.448367,10.539044,4450.0,1200.0,73.0,3.0,0.0,Lejlighed,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1
Svenstrup J,9230,56.970129,9.831531,9150.0,350.0,91.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Horsens,8700,55.861242,9.858342,7280.0,800.0,80.0,3.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Randers,8900,56.463588,10.026536,4284.0,500.0,64.0,2.0,3.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.046195,9.915179,6599.0,600.0,96.0,3.0,4.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
Hesselager,5874,55.170746,10.734111,4600.0,1000.0,50.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0
København,2605,55.658057,12.39873,1142739.0,700.0,83.0,3.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Aarhus,8200,56.186274,10.186238,9650.0,800.0,69.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Kibæk,6933,56.032471,8.854118,5800.0,0.0,101.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Aalborg,9220,57.025637,10.001786,7500.0,550.0,82.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Haderslev,6100,55.24652,9.49037,6000.0,800.0,95.0,3.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
Aarhus,8260,56.123937,10.170336,9881.0,319.0,85.0,3.0,0.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Tønder,6270,54.946481,8.871793,3000.0,800.0,32.0,1.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0
Aalborg,9000,57.048688,9.937919,10875.0,950.0,98.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
Silkeborg,8600,56.170658,9.552547,11500.0,1500.0,133.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Horsens,8700,55.867078,9.83844,10200.0,0.0,117.0,4.0,2.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Randers,8900,56.463829,10.016934,4475.0,700.0,66.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Gråsten,6300,54.921821,9.596788,8500.0,0.0,149.0,4.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Aarhus,8382,56.265321,10.063297,5952.0,0.0,62.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Randers,8930,56.472078,10.06717,4500.0,850.0,79.0,2.5,0.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
København,2500,55.654193,12.518908,11900.0,650.0,60.0,2.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Grindsted,7200,55.757104,8.929679,6022.0,675.0,81.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
København,2100,55.707112,12.558923,19950.0,1400.0,115.0,4.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Aarhus,8000,56.158713,10.195895,8975.0,450.0,72.0,3.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.050246,9.916731,4433.0,500.0,55.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Randers,8920,56.470949,10.018602,3776.0,500.0,65.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Randers,8930,56.46371,10.045366,5500.0,1000.0,125.0,4.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.043917,9.95101,4600.0,550.0,64.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,0,1
Aarhus,8000,56.163987,10.21343,14100.0,800.0,88.0,3.0,4.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aalborg,9200,57.021779,9.866772,9770.0,700.0,104.0,4.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
Horsens,8700,55.869458,9.84358,3995.0,700.0,48.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
København,2200,55.694459,12.544151,8245.0,800.0,37.0,1.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Horsens,8700,55.873408,9.803108,6100.0,250.0,49.0,2.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.033648,9.9349,9200.0,800.0,82.0,3.0,3.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Slagelse,4200,55.402519,11.34967,7356.0,1000.0,92.0,4.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
Vejle,7100,55.708179,9.554656,10595.0,1000.0,91.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,1,0,0
København,2860,55.743599,12.489995,15500.0,850.0,104.0,4.0,1.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Aalborg,9000,57.045657,9.927909,4725.0,750.0,51.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Farum,3520,55.829806,12.339206,22400.0,1000.0,184.0,4.0,2.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,1,0,0,0,0,0,0
København,2605,55.658052,12.394216,11200.0,850.0,77.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
København,2630,55.646818,12.277312,12960.0,995.0,96.0,3.0,3.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Greve,2670,55.5848,12.320129,10900.0,1000.0,77.0,3.0,3.0,Lejlighed,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Holstebro,7500,56.358441,8.617185,6000.0,900.0,96.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Odense,5000,55.397438,10.389588,10995.0,1040.0,114.0,4.0,1.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Odense,5000,55.397021,10.389813,10975.0,1072.0,99.0,3.0,3.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Odense,5000,55.392506,10.403308,6300.0,600.0,67.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Greve,2670,55.606273,12.335378,12350.0,1100.0,91.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Esbjerg,6700,55.472565,8.436957,7300.0,750.0,77.0,3.0,3.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Herning,7400,56.135708,8.97578,5975.0,750.0,73.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Horsens,8700,55.858419,9.847626,3950.0,427.0,44.0,1.0,4.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Odense,5000,55.395349,10.384722,8950.0,1175.0,147.0,4.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Aalborg,9000,57.043746,9.921462,5548.0,900.0,92.0,2.0,4.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
København,2300,55.657655,12.567046,37500.0,1500.0,148.0,3.0,6.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Skive,7800,56.568128,9.029323,3000.0,900.0,55.0,2.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Frederikshavn,9900,57.445885,10.538416,4095.0,900.0,65.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Aalborg,9000,57.040496,9.920471,8150.0,350.0,74.0,3.0,4.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
Aalborg,9220,57.010658,9.966761,8895.0,700.0,93.0,3.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Hedensted,8722,55.764986,9.69226,8545.0,1000.0,83.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Vinderup,7830,56.483003,8.779778,4500.0,1200.0,89.0,4.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Kolding,6000,55.488063,9.479551,9452.0,870.0,98.0,3.0,2.0,Lejlighed,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,1,0,0,0
Viborg,8800,56.44274,9.40293,5865.0,1177.0,85.0,3.0,3.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.045071,9.911558,11900.0,1000.0,119.0,4.0,2.0,Lejlighed,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Skive,7800,56.569342,9.023123,5772.0,1255.0,84.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Aalborg,9000,57.040666,9.923476,8995.0,1010.0,89.0,3.0,3.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1
København,2300,55.617985,12.567404,15500.0,1000.0,108.0,4.0,4.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,0,1,0,0,0,0,0,0,0
Aarhus,8200,56.169551,10.191855,5000.0,500.0,35.0,1.0,0.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0,0,0,0,0,0,0,1,0
København,2730,55.717773,12.438744,12600.0,630.0,93.0,3.0,3.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
København,2900,55.722534,12.580478,33800.0,1650.0,157.0,4.0,2.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
København,2100,55.721489,12.581606,28995.0,1500.0,140.0,3.0,3.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Faaborg,5600,55.097009,10.244289,5350.0,1000.0,70.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Aarhus,8240,56.203673,10.232205,7300.0,200.0,54.0,2.0,1.0,Lejlighed,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8000,56.155819,10.20671,12900.0,880.0,106.0,3.0,3.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9220,57.031857,10.000098,6850.0,500.0,64.0,2.0,6.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Aalborg,9000,57.042608,9.922205,5995.0,650.0,78.0,3.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Randers,8900,56.457278,10.038747,2950.0,600.0,47.0,1.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Vejle,7100,55.716098,9.535435,8400.0,560.0,61.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
København,2300,55.657757,12.567123,25900.0,1266.0,167.0,2.0,5.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Give,7323,55.844998,9.237478,7800.0,1200.0,108.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,1,0,0
Horsens,8700,55.863431,9.843767,7927.0,600.0,89.0,3.0,2.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Aalborg,9000,57.042736,9.919777,5450.0,700.0,61.0,2.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Silkeborg,8600,56.184855,9.596423,11000.0,0.0,112.0,4.0,3.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Randers,8920,56.474661,10.019578,5450.0,400.0,84.0,2.0,0.0,Lejlighed,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Hedensted,8722,55.764986,9.69226,8445.0,1000.0,83.0,3.0,0.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8200,56.18583,10.186621,14950.0,1200.0,123.0,5.0,1.0,Lejlighed,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
København,2665,55.618011,12.378432,12950.0,1000.0,92.0,4.0,2.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
København,2605,55.658324,12.393647,11850.0,950.0,81.0,3.0,1.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
København,2300,55.635856,12.576672,13950.0,950.0,93.0,4.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
København,1411,55.671263,12.584315,32450.0,1870.0,171.0,6.0,5.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1,0,0,0,0,0,0,0,0
Aarhus,8230,56.150134,10.167194,8400.0,0.0,60.0,2.0,5.0,Lejlighed,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Herning,7400,56.142505,8.977929,3650.0,300.0,30.0,1.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0
Slagelse,4200,55.408504,11.339473,10995.0,1400.0,114.0,2.0,3.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
Horsens,8700,55.854549,9.839392,4975.0,700.0,65.0,2.0,2.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0,0,0,0,0,0,0,1,0
Haslev,4690,55.316722,11.967307,6002.0,1214.0,53.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0
Svendborg,5700,55.061256,10.605286,9000.0,0.0,110.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0
Aalborg,9000,57.044382,9.943603,7995.0,1250.0,110.0,4.0,4.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
København,2000,55.681188,12.51862,10600.0,750.0,29.0,2.0,0.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0,1,0,0,0,0,0,0,0
Odense,5000,55.408214,10.384593,6645.0,500.0,50.0,2.0,1.0,Lejlighed,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,1,0,0,0,0
Tønder,6270,54.941415,8.861134,5496.0,1600.0,89.0,4.0,1.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0
København,2300,55.657727,12.567717,17200.0,1000.0,94.0,1.0,1.0,Lejlighed,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0
Faxe,4640,55.257,12.120867,9500.0,1300.0,84.0,3.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0,0,0,1,0,0,0,0,0
Aalborg,9220,57.014688,9.957825,9295.0,300.0,86.0,3.0,0.0,Lejlighed,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1
Frederikshavn,9900,57.448409,10.530899,6448.0,1000.0,103.0,4.0,1.0,Lejlighed,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1
Herning,7400,56.134504,8.96239,7300.0,600.0,93.0,4.0,0.0,Lejlighed,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,1,0,0
Randers,8930,56.484351,10.031653,7595.0,943.0,86.0,3.0,0.0,Lejlighed,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0
Aarhus,8381,56.184828,10.124834,10976.0,750.0,104.0,4.0,1.0,Lejlighed,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0
