Latitude,Longitude,Monthly rent,Aconto,Square meters,Rooms,Furnished,Shareable,Pets allowed,Elevator,Senior frendly,Only for students,Balcony/Terrace,Parking,PostalCode_1000-1999,PostalCode_2000-2999,PostalCode_3000-3999,PostalCode_4000-4999,PostalCode_5000-5999,PostalCode_6000-6999,PostalCode_7000-7999,PostalCode_8000-8999,PostalCode_9000-9999,Floor_-1 to 0,Floor_1-3,Floor_3-8,Floor_9 or above,Distance to Transport Station (km),Distance to Beach (km),Distance to School (km),Distance to Restaurant (km),Distance to Hospital (km),Distance to Mall (km)
56.188416,10.186281,8695.0,800.0,60.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.7628097523423994,11.88241591548281,0.14150613365445203,2.0547550066883264,0.8986353314162276,0.7816442807908187
55.502855,9.37728,5000.0,600.0,60.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,0,1,0,0,5.258331678988061,9.596249940357227,2.6879593632689005,5.486441404468464,6.643500201775137,5.2547149015504475
56.450169,9.39994,5995.0,1250.0,92.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.35035937845075743,34.117859650824364,0.21850684802942164,0.22959804823193986,0.5848592324702435,0.349717159802402
55.464847,8.462831,5750.0,660.0,68.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.44184080275643983,1.2530274990927541,0.6118851938021954,0.19831568049131734,0.4704137028979691,0.3189822319134554
55.664888,12.622322,13750.0,1100.0,73.0,2.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,1,0,0,0.4442594918811521,1.8149906795200188,0.07970963736858994,0.06819223707751626,1.0978721638763627,1.1560305441397363
57.042627,9.91921,4850.0,450.0,55.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.11999068689991398,44.30825288634762,0.1335635490391654,0.19420039305164025,0.7746687511434492,0.09328781250976838
57.044613,9.917159,4500.0,600.0,49.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,1,0,0,0,0.18549731243890805,44.51461391161076,0.4720110525369316,0.19088217560053805,0.520966591571353,0.32400256701394253
57.047344,9.922277,6600.0,550.0,88.0,2.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.6770269350149073,44.85102581045185,0.5690191680651578,0.15354711242175303,0.5980082670064168,0.255178777653785
55.404561,10.37256,5950.0,725.0,65.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0.9178582360707062,12.75325167917132,0.7368037053307429,0.5933969777180838,2.2214166944034037,0.9939422857575383
56.56913,9.016078,2800.0,1170.0,56.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,1,0,0,1.064172406183695,18.460392151373895,0.48451443678097306,0.6577475266620845,0.8768007198718579,1.0685625952567777
57.03495,9.93351,7295.0,600.0,66.0,2.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0,0,0,0,0,0,0,0,1,0,1,0,0,1.1810598983854905,43.56471819889655,0.4060187168509703,0.5431344902463301,1.9773306632902157,1.4569358021791716
56.464816,10.02691,7996.0,1000.0,119.0,4.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,0.4855455557187946,22.258384259819362,0.33552692832164255,0.36343142779493626,0.7803813979020173,1.4061697251234562
55.468434,8.455581,3995.0,380.0,37.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0,0,0,0,0,1,0,0,0,1,0,0,0,0.18068427166885292,1.0547012389539585,0.30467491127647817,0.20543478240511986,0.16247265928173554,0.32482019777026283
57.050631,9.908709,2800.0,450.0,40.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,1,0,0.2655471282839824,45.12998638331113,0.26593686537794897,0.36143923677885215,0.3306576191359524,1.161056440194845
55.619014,12.567329,15200.0,1300.0,104.0,4.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.5216280258508326,3.9518746673521252,0.5709492574533621,0.16682785661386232,2.950826206886201,1.4306892827760243
54.935466,8.853912,3740.0,800.0,59.0,2.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.48366554249554694,17.24730467403409,0.45446562274193764,0.9230871221672454,1.4976798950772376,64.20438743866332
56.463845,10.036751,3770.0,600.0,62.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.6119632242774105,22.652155175277226,0.17445425204925696,0.13383772552986806,0.28934897689092315,1.9280039853362645
56.155337,10.169838,6700.0,450.0,48.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0,0,0,0,0,0,0,1,0,0,1,0,0,2.239260753705392,9.001199523751394,0.744351064474074,0.1295413987842867,3.8433058968378266,1.0211040213188134
