Type,Name,Latitude,Longitude
Beaches,Nässja badplats,56.910978095,13.54179832
Beaches,Ibro badplats,56.921008891111114,13.33515187
Beaches,Vita bandet,56.650601007950435,12.798526764856584
Beaches,Orsnäs,57.41900489,12.04199614
Beaches,Stora Enens strand,57.4031420974359,12.02816347051282
Beaches,Olofsbo strand,56.917023475573544,12.386364737786774
Beaches,Osudden badplats,57.16141179243698,14.051344759593835
Beaches,Bergsjöbadet,57.74955941285714,12.064252455714284
Beaches,Härlanda tjärns badplats,57.71003377568627,12.05412894990196
Beaches,Mjälen,56.901564209722224,13.779112766666666
Beaches,Frökens udde,57.665134848571434,12.142824215
Beaches,Smörvattnets badplats,57.779469475,12.105384475
Beaches,Mellby badplats,57.55568296,15.11358332
Beaches,Diö badplats,56.6465094275,14.220074434166666
Beaches,Midingsbråte Badplats,56.39555131,14.830811325
Beaches,Odensjö Badplats,56.8651159625,13.6186867375
Beaches,Movänta,57.65646755535714,15.123112642857143
Beaches,Solitüde Strand,54.82265690577778,9.486706486
Beaches,Öjaby badplats,56.90023132,14.740385351666665
Beaches,Saltum Strand,57.29085215,9.622694728125
Beaches,Amager Strandpark,55.657145772995165,12.640909913703704
Beaches,Ekelund,57.47101846048913,12.688988365199275
Beaches,Grønnestrand,57.143922390441176,9.270964963308824
Beaches,Hundbad,57.19165247222222,14.048392958333332
Beaches,Vikens Havsbad,56.151093319909506,12.56746641199095
Beaches,Boviks Bad,57.684363840476195,12.860537385714284
